order_product_id,order_id,product_id,klant_id,korting,aankoopprijs,verkoop,winst,winstmarge,aantal,besteldatum,verzenddatum,verstuurmethode,winstmarge
1561,AZ-2012-2380607,124,805,0.1,211,218,7,3.21,5,2012-01-30,2012-02-01,Economy Plus,3.21
1562,AZ-2012-7391024,197,806,0.0,189,249,60,24.1,5,2012-01-30,2012-02-04,Economy Plus,24.1
1563,AZ-2012-7391024,948,806,0.1,248,305,57,18.69,7,2012-01-30,2012-02-04,Economy Plus,18.69
1564,AZ-2012-8369487,801,807,0.0,80,140,60,42.86,3,2012-02-01,2012-02-06,Economy,42.86
1565,AZ-2012-8352768,949,808,0.0,1068,1779,711,39.97,7,2012-02-02,2012-02-06,Economy,39.97
1566,AZ-2012-1485221,772,809,0.1,156,256,100,39.06,2,2012-02-02,2012-02-06,Economy,39.06
1567,AZ-2012-1485221,197,809,0.0,227,298,71,23.83,6,2012-02-02,2012-02-06,Economy,23.83
1568,AZ-2012-1485221,243,809,0.0,104,108,4,3.7,9,2012-02-02,2012-02-06,Economy,3.7
1569,AZ-2012-47402,262,810,0.0,51,61,10,16.39,7,2012-02-03,2012-02-07,Economy,16.39
1570,AZ-2012-5499753,849,811,0.0,47,56,9,16.07,3,2012-02-03,2012-02-07,Economy,16.07
1571,BN-2012-7203367,524,812,0.4,60,59,-1,-1.69,2,2012-02-04,2012-02-06,Economy Plus,-1.69
1572,BN-2012-7203367,78,812,0.4,59,54,-5,-9.26,1,2012-02-04,2012-02-06,Economy Plus,-9.26
1573,AZ-2012-5036790,950,813,0.0,221,246,25,10.16,5,2012-02-06,2012-02-10,Economy,10.16
1574,AZ-2012-1951858,951,814,0.0,44,44,0,0.0,2,2012-02-06,2012-02-08,Economy Plus,0.0
1575,AZ-2012-1951858,952,814,0.0,95,112,17,15.18,4,2012-02-06,2012-02-08,Economy Plus,15.18
1576,AZ-2012-400830,505,815,0.0,190,232,42,18.1,4,2012-02-07,2012-02-11,Economy,18.1
1577,AZ-2012-400830,953,815,0.0,273,434,161,37.1,4,2012-02-07,2012-02-11,Economy,37.1
1578,AZ-2012-9721463,354,816,0.0,127,169,42,24.85,3,2012-02-07,2012-02-11,Economy,24.85
1579,AZ-2012-2440609,953,817,0.0,410,651,241,37.02,6,2012-02-07,2012-02-11,Economy,37.02
1580,AZ-2012-581418,506,818,0.0,94,141,47,33.33,7,2012-02-08,2012-02-13,Economy,33.33
1581,AZ-2012-9607544,469,819,0.0,19,23,4,17.39,1,2012-02-09,2012-02-13,Economy,17.39
1582,AZ-2012-9607544,954,819,0.0,19,38,19,50.0,3,2012-02-09,2012-02-13,Economy,50.0
1583,AZ-2012-9607544,354,819,0.1,466,559,93,16.64,11,2012-02-09,2012-02-13,Economy,16.64
1584,AZ-2012-9607544,414,819,0.1,260,246,-14,-5.69,5,2012-02-09,2012-02-13,Economy,-5.69
1585,AZ-2012-9607544,237,819,0.15,699,668,-31,-4.64,3,2012-02-09,2012-02-13,Economy,-4.64
1586,AZ-2012-9607544,955,819,0.15,184,284,100,35.21,2,2012-02-09,2012-02-13,Economy,35.21
1587,AZ-2012-5924516,351,820,0.0,39,42,3,7.14,5,2012-02-09,2012-02-13,Economy,7.14
1588,AZ-2012-3958452,836,821,0.0,120,236,116,49.15,2,2012-02-09,2012-02-13,Economy,49.15
1589,AZ-2012-7471811,956,822,0.0,42,54,12,22.22,4,2012-02-10,2012-02-12,Economy Plus,22.22
1590,BN-2012-6903920,251,823,0.1,71,65,-6,-9.23,3,2012-02-11,2012-02-16,Economy Plus,-9.23
1591,AZ-2012-962050,752,824,0.1,89,100,11,11.0,2,2012-02-13,2012-02-16,Priority,11.0
1592,AZ-2012-962050,74,824,0.0,72,88,16,18.18,4,2012-02-13,2012-02-16,Priority,18.18
1593,AZ-2012-962050,897,824,0.0,80,105,25,23.81,2,2012-02-13,2012-02-16,Priority,23.81
1594,AZ-2012-962050,957,824,0.0,7,8,1,12.5,2,2012-02-13,2012-02-16,Priority,12.5
1595,AZ-2012-962050,85,824,0.1,223,248,25,10.08,5,2012-02-13,2012-02-16,Priority,10.08
1596,AZ-2012-367312,958,825,0.0,49,98,49,50.0,2,2012-02-14,2012-02-18,Economy,50.0
1597,AZ-2012-6012259,959,826,0.1,1038,1394,356,25.54,4,2012-02-14,2012-02-19,Economy Plus,25.54
1598,AZ-2012-6012259,87,826,0.1,11,11,0,0.0,1,2012-02-14,2012-02-19,Economy Plus,0.0
1599,AZ-2012-6012259,960,826,0.1,33,59,26,44.07,4,2012-02-14,2012-02-19,Economy Plus,44.07
1600,AZ-2012-6012259,655,826,0.1,478,861,383,44.48,8,2012-02-14,2012-02-19,Economy Plus,44.48
1601,AZ-2012-3052535,961,827,0.0,35,58,23,39.66,3,2012-02-15,2012-02-17,Economy Plus,39.66
1602,AZ-2012-3052535,264,827,0.0,31,53,22,41.51,2,2012-02-15,2012-02-17,Economy Plus,41.51
1603,AZ-2012-3052535,962,827,0.0,103,117,14,11.97,3,2012-02-15,2012-02-17,Economy Plus,11.97
1604,AZ-2012-6913156,406,828,0.0,26,30,4,13.33,2,2012-02-15,2012-02-17,Economy Plus,13.33
1605,BN-2012-8548299,113,829,0.6,36,17,-19,-111.76,1,2012-02-15,2012-02-17,Economy Plus,-111.76
1606,BN-2012-8548299,775,829,0.5,27,17,-10,-58.82,2,2012-02-15,2012-02-17,Economy Plus,-58.82
1607,AZ-2012-3239486,404,830,0.1,289,406,117,28.82,3,2012-02-18,2012-02-22,Economy,28.82
1608,AZ-2012-3239486,668,830,0.0,45,65,20,30.77,5,2012-02-18,2012-02-22,Economy,30.77
1609,AZ-2012-3239486,963,830,0.0,401,580,179,30.86,10,2012-02-18,2012-02-22,Economy,30.86
1610,BN-2012-8351740,964,831,0.0,5,9,4,44.44,1,2012-02-18,2012-02-22,Economy Plus,44.44
1611,BN-2012-8351740,551,831,0.4,75,61,-14,-22.95,4,2012-02-18,2012-02-22,Economy Plus,-22.95
1612,BN-2012-8351740,965,831,0.0,35,65,30,46.15,2,2012-02-18,2012-02-22,Economy Plus,46.15
1613,BN-2012-5489653,208,832,0.1,31,30,-1,-3.33,3,2012-02-18,2012-02-22,Economy,-3.33
1614,AZ-2012-87081,706,833,0.0,79,100,21,21.0,2,2012-02-20,2012-02-23,Economy Plus,21.0
1615,AZ-2012-87081,201,833,0.0,66,92,26,28.26,3,2012-02-20,2012-02-23,Economy Plus,28.26
1616,AZ-2012-202734,966,834,0.1,98,157,59,37.58,3,2012-02-21,2012-02-28,Economy,37.58
1617,AZ-2012-8583605,26,835,0.0,43,55,12,21.82,5,2012-02-22,2012-02-26,Economy,21.82
1618,AZ-2012-8583605,438,835,0.0,46,47,1,2.13,3,2012-02-22,2012-02-26,Economy,2.13
1619,AZ-2012-8583605,967,835,0.0,113,205,92,44.88,7,2012-02-22,2012-02-26,Economy,44.88
1620,AZ-2012-9588828,968,836,0.0,59,98,39,39.8,5,2012-02-22,2012-02-27,Economy,39.8
1621,AZ-2012-9588828,571,836,0.0,25,30,5,16.67,3,2012-02-22,2012-02-27,Economy,16.67
1622,BN-2012-5523368,969,837,0.4,179,147,-32,-21.77,2,2012-02-22,2012-02-28,Economy,-21.77
1623,AZ-2012-6191258,838,838,0.0,1440,2286,846,37.01,5,2012-02-23,2012-02-26,Priority,37.01
1624,AZ-2012-1392278,51,839,0.0,71,83,12,14.46,3,2012-02-23,2012-02-29,Economy,14.46
1625,AZ-2012-4085046,970,840,0.0,16,21,5,23.81,3,2012-02-27,2012-03-03,Economy,23.81
1626,AZ-2012-7920968,971,841,0.0,28,29,1,3.45,2,2012-02-28,2012-03-03,Economy,3.45
1627,AZ-2012-1000632,972,842,0.0,292,314,22,7.01,6,2012-02-28,2012-03-03,Economy,7.01
1628,BN-2012-1679258,973,843,0.1,48,43,-5,-11.63,2,2012-02-28,2012-03-03,Economy,-11.63
1629,AZ-2012-5846737,875,844,0.0,36,43,7,16.28,5,2012-02-29,2012-03-06,Economy,16.28
1630,AZ-2012-5846737,974,844,0.0,11,19,8,42.11,2,2012-02-29,2012-03-06,Economy,42.11
1631,AZ-2012-9858311,447,845,0.0,95,190,95,50.0,7,2012-03-01,2012-03-05,Economy,50.0
1632,AZ-2012-9858311,975,845,0.0,591,597,6,1.01,7,2012-03-01,2012-03-05,Economy,1.01
1633,AZ-2012-3590299,976,846,0.0,1116,2105,989,46.98,11,2012-03-02,2012-03-04,Priority,46.98
1634,AZ-2012-3590299,489,846,0.1,906,815,-91,-11.17,3,2012-03-02,2012-03-04,Priority,-11.17
1635,AZ-2012-9094578,977,847,0.5,1073,583,-490,-84.05,3,2012-03-02,2012-03-07,Economy,-84.05
1636,AZ-2012-9094578,305,847,0.5,125,98,-27,-27.55,4,2012-03-02,2012-03-07,Economy,-27.55
1637,AZ-2012-9094578,376,847,0.5,14,11,-3,-27.27,2,2012-03-02,2012-03-07,Economy,-27.27
1638,AZ-2012-9094578,168,847,0.5,735,448,-287,-64.06,7,2012-03-02,2012-03-07,Economy,-64.06
1639,AZ-2012-9094578,583,847,0.5,167,126,-41,-32.54,6,2012-03-02,2012-03-07,Economy,-32.54
1640,AZ-2012-6214308,263,848,0.0,228,304,76,25.0,2,2012-03-02,2012-03-04,Economy Plus,25.0
1641,AZ-2012-4178346,978,849,0.1,124,131,7,5.34,1,2012-03-02,2012-03-07,Economy Plus,5.34
1642,AZ-2012-4178346,181,849,0.1,268,259,-9,-3.47,2,2012-03-02,2012-03-07,Economy Plus,-3.47
1643,AZ-2012-4178346,313,849,0.1,771,1239,468,37.77,7,2012-03-02,2012-03-07,Economy Plus,37.77
1644,AZ-2012-4178346,95,849,0.0,26,27,1,3.7,1,2012-03-02,2012-03-07,Economy Plus,3.7
1645,AZ-2012-4178346,979,849,0.0,82,152,70,46.05,5,2012-03-02,2012-03-07,Economy Plus,46.05
1646,AZ-2012-4178346,422,849,0.0,54,90,36,40.0,3,2012-03-02,2012-03-07,Economy Plus,40.0
1647,AZ-2012-3398854,904,850,0.0,88,116,28,24.14,2,2012-03-03,2012-03-09,Economy,24.14
1648,AZ-2012-3398854,904,850,0.0,132,174,42,24.14,3,2012-03-03,2012-03-09,Economy,24.14
1649,AZ-2012-3654996,946,851,0.0,36,51,15,29.41,1,2012-03-05,2012-03-09,Economy,29.41
1650,AZ-2012-3654996,745,851,0.0,41,58,17,29.31,2,2012-03-05,2012-03-09,Economy,29.31
1651,AZ-2012-1128813,980,852,0.1,672,852,180,21.13,2,2012-03-05,2012-03-09,Economy Plus,21.13
1652,AZ-2012-1128813,69,852,0.0,106,132,26,19.7,5,2012-03-05,2012-03-09,Economy Plus,19.7
1653,BN-2012-8185079,909,853,0.3,112,119,7,5.88,3,2012-03-05,2012-03-10,Economy,5.88
1654,BN-2012-8185079,389,853,0.0,137,137,0,0.0,1,2012-03-05,2012-03-10,Economy,0.0
1655,AZ-2012-302148,981,854,0.5,1392,994,-398,-40.04,7,2012-03-06,2012-03-08,Economy Plus,-40.04
1656,AZ-2012-302148,163,854,0.5,215,136,-79,-58.09,2,2012-03-06,2012-03-08,Economy Plus,-58.09
1657,BN-2012-9003210,44,855,0.5,51,29,-22,-75.86,2,2012-03-06,2012-03-11,Economy Plus,-75.86
1658,BN-2012-9267764,982,856,0.5,78,48,-30,-62.5,2,2012-03-06,2012-03-08,Priority,-62.5
1659,BN-2012-9267764,719,856,0.5,22,15,-7,-46.67,2,2012-03-06,2012-03-08,Priority,-46.67
1660,AZ-2012-852937,913,857,0.0,835,1285,450,35.02,4,2012-03-07,2012-03-09,Economy Plus,35.02
1661,AZ-2012-3385502,873,858,0.1,1044,1080,36,3.33,7,2012-03-07,2012-03-12,Economy,3.33
1662,AZ-2012-3385502,251,858,0.1,71,65,-6,-9.23,3,2012-03-07,2012-03-12,Economy,-9.23
1663,AZ-2012-3385502,983,858,0.1,395,573,178,31.06,3,2012-03-07,2012-03-12,Economy,31.06
1664,AZ-2012-7806048,984,859,0.0,965,1893,928,49.02,5,2012-03-07,2012-03-12,Economy Plus,49.02
1665,AZ-2012-9114156,985,860,0.0,373,439,66,15.03,3,2012-03-07,2012-03-10,Priority,15.03
1666,AZ-2012-9114156,453,860,0.0,18,25,7,28.0,1,2012-03-07,2012-03-10,Priority,28.0
1667,BN-2012-8981515,986,861,0.5,45,27,-18,-66.67,2,2012-03-07,2012-03-13,Economy,-66.67
1668,BN-2012-3923455,381,862,0.1,611,604,-7,-1.16,5,2012-03-07,2012-03-11,Economy,-1.16
1669,AZ-2012-4659299,657,863,0.0,34,44,10,22.73,3,2012-03-08,2012-03-12,Economy,22.73
1670,AZ-2012-3931920,418,864,0.0,209,249,40,16.06,2,2012-03-09,2012-03-16,Economy,16.06
1671,AZ-2012-1089029,806,865,0.0,40,64,24,37.5,2,2012-03-09,2012-03-12,Economy Plus,37.5
1672,BN-2012-1777533,987,866,0.6,252,133,-119,-89.47,2,2012-03-09,2012-03-11,Economy Plus,-89.47
1673,AZ-2012-9056595,988,867,0.1,62,95,33,34.74,2,2012-03-12,2012-03-18,Economy,34.74
1674,AZ-2012-9056595,179,867,0.0,90,115,25,21.74,6,2012-03-12,2012-03-18,Economy,21.74
1675,AZ-2012-9056595,47,867,0.1,219,240,21,8.75,2,2012-03-12,2012-03-18,Economy,8.75
1676,AZ-2012-9056595,972,867,0.0,146,157,11,7.01,3,2012-03-12,2012-03-18,Economy,7.01
1677,BN-2012-1467003,989,868,0.1,106,140,34,24.29,3,2012-03-13,2012-03-18,Economy,24.29
1678,BN-2012-1467003,90,868,0.0,29,56,27,48.21,3,2012-03-13,2012-03-18,Economy,48.21
1679,BN-2012-7268418,318,869,0.1,235,255,20,7.84,2,2012-03-13,2012-03-15,Priority,7.84
1680,BN-2012-2195674,990,870,0.15,1287,1257,-30,-2.39,8,2012-03-13,2012-03-15,Economy Plus,-2.39
1681,BN-2012-9784298,991,871,0.15,139,124,-15,-12.1,1,2012-03-13,2012-03-20,Economy,-12.1
1682,AZ-2012-2636461,151,872,0.0,214,324,110,33.95,6,2012-03-14,2012-03-14,Immediate,33.95
1683,BN-2012-6527572,519,873,0.6,361,157,-204,-129.94,3,2012-03-14,2012-03-15,Priority,-129.94
1684,BN-2012-6527572,291,873,0.0,882,948,66,6.96,5,2012-03-14,2012-03-15,Priority,6.96
1685,BN-2012-2935339,787,874,0.5,2266,1273,-993,-78.0,7,2012-03-14,2012-03-17,Priority,-78.0
1686,BN-2012-2935339,127,874,0.5,16,11,-5,-45.45,2,2012-03-14,2012-03-17,Priority,-45.45
1687,AZ-2012-6572855,48,875,0.1,487,743,256,34.45,2,2012-03-15,2012-03-20,Economy,34.45
1688,AZ-2012-6572855,748,875,0.1,147,254,107,42.13,3,2012-03-15,2012-03-20,Economy,42.13
1689,AZ-2012-6572855,545,875,0.0,15,30,15,50.0,3,2012-03-15,2012-03-20,Economy,50.0
1690,AZ-2012-6572855,118,875,0.0,28,46,18,39.13,4,2012-03-15,2012-03-20,Economy,39.13
1691,AZ-2012-6572855,992,875,0.0,534,861,327,37.98,5,2012-03-15,2012-03-20,Economy,37.98
1692,AZ-2012-4505130,297,876,0.3,37,36,-1,-2.78,1,2012-03-15,2012-03-22,Economy,-2.78
1693,AZ-2012-4505130,227,876,0.0,100,167,67,40.12,2,2012-03-15,2012-03-22,Economy,40.12
1694,AZ-2012-4505130,40,876,0.0,72,102,30,29.41,2,2012-03-15,2012-03-22,Economy,29.41
1695,AZ-2012-4505130,17,876,0.0,34,40,6,15.0,5,2012-03-15,2012-03-22,Economy,15.0
1696,AZ-2012-4505130,871,876,0.0,28,31,3,9.68,3,2012-03-15,2012-03-22,Economy,9.68
1697,AZ-2012-4505130,661,876,0.0,22,22,0,0.0,2,2012-03-15,2012-03-22,Economy,0.0
1698,AZ-2012-4505130,867,876,0.0,842,1066,224,21.01,4,2012-03-15,2012-03-22,Economy,21.01
1699,AZ-2012-4505130,219,876,0.0,393,414,21,5.07,3,2012-03-15,2012-03-22,Economy,5.07
1700,BN-2012-5238794,362,877,0.5,30,22,-8,-36.36,4,2012-03-15,2012-03-19,Economy,-36.36
1701,BN-2012-5238794,993,877,0.5,25,17,-8,-47.06,3,2012-03-15,2012-03-19,Economy,-47.06
1702,BN-2012-5238794,994,877,0.5,58,47,-11,-23.4,7,2012-03-15,2012-03-19,Economy,-23.4
1703,BN-2012-5238794,995,877,0.5,63,38,-25,-65.79,5,2012-03-15,2012-03-19,Economy,-65.79
1704,BN-2012-5238794,996,877,0.5,86,48,-38,-79.17,4,2012-03-15,2012-03-19,Economy,-79.17
1705,BN-2012-5238794,997,877,0.5,297,218,-79,-36.24,3,2012-03-15,2012-03-19,Economy,-36.24
1706,BN-2012-5238794,714,877,0.5,3574,1901,-1673,-88.01,10,2012-03-15,2012-03-19,Economy,-88.01
1707,BN-2012-5238794,998,877,0.5,327,207,-120,-57.97,3,2012-03-15,2012-03-19,Economy,-57.97
1708,BN-2012-8607495,49,878,0.5,166,108,-58,-53.7,4,2012-03-15,2012-03-17,Economy Plus,-53.7
1709,BN-2012-2497362,217,879,0.0,175,197,22,11.17,4,2012-03-15,2012-03-16,Priority,11.17
1710,BN-2012-2497362,999,879,0.0,68,108,40,37.04,11,2012-03-15,2012-03-16,Priority,37.04
1711,AZ-2012-2801511,799,880,0.1,182,309,127,41.1,4,2012-03-16,2012-03-16,Immediate,41.1
1712,AZ-2012-2801511,278,880,0.1,170,174,4,2.3,4,2012-03-16,2012-03-16,Immediate,2.3
1713,AZ-2012-2801511,1000,880,0.1,47,48,1,2.08,2,2012-03-16,2012-03-16,Immediate,2.08
1714,BN-2012-5227523,1001,881,0.5,329,261,-68,-26.05,8,2012-03-16,2012-03-23,Economy,-26.05
1715,BN-2012-3566851,1002,882,0.0,23,32,9,28.12,1,2012-03-16,2012-03-21,Economy,28.12
1716,BN-2012-3566851,1003,882,0.15,790,730,-60,-8.22,7,2012-03-16,2012-03-21,Economy,-8.22
1717,AZ-2012-9020905,1004,883,0.0,63,101,38,37.62,2,2012-03-17,2012-03-21,Economy,37.62
1718,AZ-2012-9020905,306,883,0.0,34,52,18,34.62,2,2012-03-17,2012-03-21,Economy,34.62
1719,AZ-2012-9020905,606,883,0.1,102,104,2,1.92,5,2012-03-17,2012-03-21,Economy,1.92
1720,AZ-2012-2130534,979,884,0.0,33,61,28,45.9,2,2012-03-17,2012-03-22,Economy Plus,45.9
1721,AZ-2012-2130534,1005,884,0.0,29,42,13,30.95,2,2012-03-17,2012-03-22,Economy Plus,30.95
1722,AZ-2012-4991226,819,885,0.1,61,88,27,30.68,8,2012-03-17,2012-03-21,Economy Plus,30.68
1723,AZ-2012-4991226,1006,885,0.1,42,43,1,2.33,1,2012-03-17,2012-03-21,Economy Plus,2.33
1724,AZ-2012-3746179,630,886,0.0,55,58,3,5.17,4,2012-03-19,2012-03-23,Economy Plus,5.17
1725,AZ-2012-3042149,172,887,0.0,31,32,1,3.12,2,2012-03-19,2012-03-24,Economy,3.12
1726,AZ-2012-4954045,500,888,0.0,95,136,41,30.15,3,2012-03-19,2012-03-20,Priority,30.15
1727,AZ-2012-8629398,871,889,0.0,65,72,7,9.72,7,2012-03-19,2012-03-21,Priority,9.72
1728,AZ-2012-8629398,168,889,0.0,315,384,69,17.97,3,2012-03-19,2012-03-21,Priority,17.97
1729,AZ-2012-2214403,983,890,0.1,1052,1527,475,31.11,8,2012-03-19,2012-03-19,Immediate,31.11
1730,BN-2012-831365,1007,891,0.0,125,139,14,10.07,3,2012-03-19,2012-03-24,Economy,10.07
1731,BN-2012-831365,1008,891,0.4,165,134,-31,-23.13,3,2012-03-19,2012-03-24,Economy,-23.13
1732,AZ-2012-5854289,419,892,0.0,130,221,91,41.18,7,2012-03-20,2012-03-23,Priority,41.18
1733,AZ-2012-5854289,401,892,0.15,150,166,16,9.64,3,2012-03-20,2012-03-23,Priority,9.64
1734,AZ-2012-808163,1009,893,0.0,174,245,71,28.98,2,2012-03-20,2012-03-20,Immediate,28.98
1735,AZ-2012-3333420,858,894,0.0,271,285,14,4.91,6,2012-03-20,2012-03-25,Economy Plus,4.91
1736,AZ-2012-3333420,544,894,0.0,85,104,19,18.27,2,2012-03-20,2012-03-25,Economy Plus,18.27
1737,AZ-2012-3333420,217,894,0.0,132,148,16,10.81,3,2012-03-20,2012-03-25,Economy Plus,10.81
1738,AZ-2012-3333420,1010,894,0.0,34,64,30,46.88,2,2012-03-20,2012-03-25,Economy Plus,46.88
1739,AZ-2012-4148308,482,895,0.4,62,42,-20,-47.62,4,2012-03-21,2012-03-25,Economy,-47.62
1740,AZ-2012-4148308,1011,895,0.0,25,48,23,47.92,1,2012-03-21,2012-03-25,Economy,47.92
1741,AZ-2012-6445968,514,896,0.5,662,399,-263,-65.91,10,2012-03-22,2012-03-26,Economy,-65.91
1742,AZ-2012-207540,1012,897,0.0,83,129,46,35.66,3,2012-03-22,2012-03-25,Economy Plus,35.66
1743,AZ-2012-764953,84,898,0.0,203,242,39,16.12,8,2012-03-22,2012-03-22,Immediate,16.12
1744,BN-2012-1069240,143,899,0.0,20,27,7,25.93,1,2012-03-22,2012-03-26,Economy,25.93
1745,BN-2012-1069240,317,899,0.1,115,109,-6,-5.5,6,2012-03-22,2012-03-26,Economy,-5.5
1746,AZ-2012-3743850,411,900,0.0,29,56,27,48.21,2,2012-03-23,2012-03-26,Economy Plus,48.21
1747,AZ-2012-2419609,177,901,0.1,27,32,5,15.62,2,2012-03-23,2012-03-28,Economy,15.62
1748,AZ-2012-2419609,1013,901,0.0,154,157,3,1.91,3,2012-03-23,2012-03-28,Economy,1.91
1749,BN-2012-5986859,87,902,0.0,44,50,6,12.0,4,2012-03-23,2012-03-25,Economy Plus,12.0
1750,BN-2012-5986859,893,902,0.0,16,21,5,23.81,2,2012-03-23,2012-03-25,Economy Plus,23.81
1751,AZ-2012-7351228,1014,903,0.0,142,167,25,14.97,8,2012-03-24,2012-03-26,Economy Plus,14.97
1752,AZ-2012-6449044,44,904,0.0,32,64,32,50.0,2,2012-03-24,2012-03-29,Economy Plus,50.0
1753,AZ-2012-6077999,819,905,0.0,30,49,19,38.78,4,2012-03-26,2012-03-29,Priority,38.78
1754,AZ-2012-6077999,722,905,0.1,197,246,49,19.92,2,2012-03-26,2012-03-29,Priority,19.92
1755,AZ-2012-3389949,1015,906,0.0,239,478,239,50.0,7,2012-03-26,2012-03-26,Immediate,50.0
1756,AZ-2012-3389949,1016,906,0.0,119,178,59,33.15,4,2012-03-26,2012-03-26,Immediate,33.15
1757,AZ-2012-3389949,1017,906,0.0,95,98,3,3.06,2,2012-03-26,2012-03-26,Immediate,3.06
1758,AZ-2012-3389949,747,906,0.0,227,413,186,45.04,2,2012-03-26,2012-03-26,Immediate,45.04
1759,AZ-2012-3389949,1018,906,0.0,203,207,4,1.93,3,2012-03-26,2012-03-26,Immediate,1.93
1760,AZ-2012-1576083,171,907,0.0,83,143,60,41.96,12,2012-03-26,2012-03-29,Priority,41.96
1761,AZ-2012-3635892,821,908,0.0,173,320,147,45.94,1,2012-03-26,2012-04-01,Economy,45.94
1762,AZ-2012-5741069,254,909,0.0,103,134,31,23.13,5,2012-03-27,2012-03-29,Economy Plus,23.13
1763,AZ-2012-5741069,119,909,0.0,87,101,14,13.86,2,2012-03-27,2012-03-29,Economy Plus,13.86
1764,AZ-2012-741020,39,910,0.0,40,53,13,24.53,4,2012-03-27,2012-04-01,Economy Plus,24.53
1765,AZ-2012-741020,168,910,0.1,366,578,212,36.68,5,2012-03-27,2012-04-01,Economy Plus,36.68
1766,AZ-2012-4310145,168,911,0.0,73,128,55,42.97,1,2012-03-27,2012-03-27,Immediate,42.97
1767,AZ-2012-4627785,152,912,0.0,58,67,9,13.43,4,2012-03-28,2012-03-30,Economy Plus,13.43
1768,AZ-2012-4627785,815,912,0.1,87,85,-2,-2.35,2,2012-03-28,2012-03-30,Economy Plus,-2.35
1769,AZ-2012-8667424,585,913,0.6,357,160,-197,-123.12,3,2012-03-29,2012-03-30,Priority,-123.12
1770,AZ-2012-8667424,1019,913,0.5,54,31,-23,-74.19,2,2012-03-29,2012-03-30,Priority,-74.19
1771,BN-2012-9894081,389,914,0.1,549,494,-55,-11.13,4,2012-03-29,2012-04-02,Economy,-11.13
1772,AZ-2012-3629477,1020,915,0.0,205,266,61,22.93,6,2012-03-30,2012-04-03,Economy,22.93
1773,BN-2012-8610295,1021,916,0.0,54,84,30,35.71,3,2012-03-30,2012-04-04,Economy Plus,35.71
1774,AZ-2012-2537589,544,917,0.0,212,259,47,18.15,5,2012-03-31,2012-04-05,Economy,18.15
1775,AZ-2012-2537589,1022,917,0.0,14,21,7,33.33,3,2012-03-31,2012-04-05,Economy,33.33
1776,AZ-2012-9411069,342,918,0.0,56,57,1,1.75,4,2012-03-31,2012-04-05,Economy,1.75
1777,AZ-2012-9411069,40,918,0.0,72,102,30,29.41,2,2012-03-31,2012-04-05,Economy,29.41
1778,AZ-2012-9411069,769,918,0.0,15,25,10,40.0,3,2012-03-31,2012-04-05,Economy,40.0
1779,AZ-2012-9411069,696,918,0.1,374,343,-31,-9.04,3,2012-03-31,2012-04-05,Economy,-9.04
1780,AZ-2012-9411069,983,918,0.1,395,573,178,31.06,3,2012-03-31,2012-04-05,Economy,31.06
1781,AZ-2012-3323986,844,919,0.0,27,50,23,46.0,5,2012-04-02,2012-04-05,Priority,46.0
1782,AZ-2012-9649659,1023,920,0.0,118,144,26,18.06,3,2012-04-02,2012-04-08,Economy,18.06
1783,AZ-2012-2278867,174,921,0.0,16,27,11,40.74,2,2012-04-03,2012-04-07,Economy,40.74
1784,AZ-2012-4568768,1024,922,0.4,69,80,11,13.75,6,2012-04-03,2012-04-09,Economy,13.75
1785,AZ-2012-1332956,132,923,0.0,8,10,2,20.0,2,2012-04-03,2012-04-05,Priority,20.0
1786,AZ-2012-3450092,858,924,0.0,90,95,5,5.26,2,2012-04-04,2012-04-09,Economy,5.26
1787,AZ-2012-3450092,248,924,0.0,43,57,14,24.56,3,2012-04-04,2012-04-09,Economy,24.56
1788,AZ-2012-6468483,1025,925,0.0,67,123,56,45.53,4,2012-04-04,2012-04-04,Immediate,45.53
1789,AZ-2012-5131347,68,926,0.5,39,26,-13,-50.0,2,2012-04-05,2012-04-05,Immediate,-50.0
1790,AZ-2012-5131347,279,926,0.5,124,117,-7,-5.98,5,2012-04-05,2012-04-05,Immediate,-5.98
1791,AZ-2012-5131347,1026,926,0.5,4659,2876,-1783,-62.0,9,2012-04-05,2012-04-05,Immediate,-62.0
1792,AZ-2012-1904492,338,927,0.0,9,11,2,18.18,1,2012-04-06,2012-04-10,Economy,18.18
1793,AZ-2012-7659518,1023,928,0.1,39,43,4,9.3,1,2012-04-06,2012-04-13,Economy,9.3
1794,BN-2012-7168057,106,929,0.0,25,32,7,21.88,3,2012-04-06,2012-04-10,Economy,21.88
1795,AZ-2012-4182934,577,930,0.0,203,397,194,48.87,2,2012-04-07,2012-04-11,Economy,48.87
1796,AZ-2012-4182934,1027,930,0.0,587,772,185,23.96,4,2012-04-07,2012-04-11,Economy,23.96
1797,AZ-2012-9921309,1028,931,0.1,822,948,126,13.29,13,2012-04-09,2012-04-15,Economy,13.29
1798,AZ-2012-4512200,1029,932,0.0,91,99,8,8.08,4,2012-04-09,2012-04-13,Economy,8.08
1799,AZ-2012-4512200,1003,932,0.0,339,368,29,7.88,3,2012-04-09,2012-04-13,Economy,7.88
1800,AZ-2012-327072,1030,933,0.5,33,21,-12,-57.14,3,2012-04-09,2012-04-13,Economy,-57.14
1801,AZ-2012-6113257,834,934,0.0,21,27,6,22.22,3,2012-04-10,2012-04-16,Economy,22.22
1802,AZ-2012-6113257,1031,934,0.0,27,36,9,25.0,3,2012-04-10,2012-04-16,Economy,25.0
